"id","lottery","z1","z2","p1","ce","female","semester","highincome"
38,5,40,10,0.05,11.5,0,2,0
38,6,150,0,0.5,48.75,0,2,0
38,7,50,20,0.5,31.25,0,2,0
38,8,20,0,0.95,14.5,0,2,0
38,9,0,-10,0.1,-4.25,0,2,0
38,10,50,20,0.25,21.5,0,2,0
38,11,50,20,0.75,34.25,0,2,0
38,12,40,10,0.25,15.25,0,2,0
38,13,-10,-20,0.9,-12.25,0,2,0
38,14,0,-20,0.05,-16.5,0,2,0
38,27,40,10,0.75,25.75,0,2,0
38,28,50,0,0.5,26.25,0,2,0
38,29,20,0,0.05,5.5,0,2,0
38,30,20,10,0.1,12.75,0,2,0
38,31,-10,-20,0.1,-18.25,0,2,0
38,45,-10,-40,0.05,-31.75,0,2,0
38,46,0,-150,0.5,-142.5,0,2,0
38,47,0,-10,0.9,-4.75,0,2,0
38,48,-10,-40,0.95,-10,0,2,0
38,23,20,10,0.9,18.75,0,2,0
38,24,0,-50,0.5,-47.5,0,2,0
38,25,-20,-50,0.5,-32.75,0,2,0
38,26,10,0,0.9,10,0,2,0
38,44,50,0,0.1,6.25,0,2,0
38,49,20,0,0.75,16.5,0,2,0
38,50,-20,-50,0.25,-34.25,0,2,0
38,43,-20,-50,0.75,-29.75,0,2,0
39,45,-10,-40,0.05,-18.25,1,4,0
39,46,0,-150,0.5,-56.25,1,4,0
39,47,0,-10,0.9,-4.25,1,4,0
39,11,50,20,0.75,28.25,1,4,0
39,12,40,10,0.25,15.25,1,4,0
39,50,-20,-50,0.25,-46.25,1,4,0
39,10,50,20,0.25,23.75,1,4,0
39,29,20,0,0.05,1,1,4,0
39,30,20,10,0.1,16.75,1,4,0
39,31,-10,-20,0.1,-12.75,1,4,0
39,32,0,-10,0.5,-1.25,1,4,0
39,33,0,-20,0.95,-2.5,1,4,0
39,48,-10,-40,0.95,-18.25,1,4,0
39,49,20,0,0.75,7.5,1,4,0
39,23,20,10,0.9,13.75,1,4,0
39,24,0,-50,0.5,-21.25,1,4,0
39,25,-20,-50,0.5,-26.75,1,4,0
39,26,10,0,0.9,4.75,1,4,0
39,27,40,10,0.75,18.25,1,4,0
39,28,50,0,0.5,26.25,1,4,0
39,42,10,0,0.5,7.25,1,4,0
39,43,-20,-50,0.75,-23.75,1,4,0
39,44,50,0,0.1,3.75,1,4,0
39,5,40,10,0.05,18.25,1,4,0
39,6,150,0,0.5,33.75,1,4,0
39,7,50,20,0.5,21.5,1,4,0
39,8,20,0,0.95,10.5,1,4,0
39,9,0,-10,0.1,-9.5,1,4,0
39,37,150,50,0.05,77.5,1,4,0
39,38,-10,-40,0.75,-19.75,1,4,0
39,39,40,10,0.5,31.75,1,4,0
39,13,-10,-20,0.9,-12.75,1,4,0
39,14,0,-20,0.05,-2.5,1,4,0
39,15,-20,-50,0.95,-22.25,1,4,0
39,16,50,20,0.95,47.75,1,4,0
39,17,50,20,0.05,34.25,1,4,0
39,18,0,-20,0.25,-10.5,1,4,0
39,19,0,-50,0.9,-11.25,1,4,0
39,20,20,0,0.25,1,1,4,0
39,21,-10,-40,0.25,-10,1,4,0
39,22,0,-20,0.75,-7.5,1,4,0
39,41,-20,-50,0.05,-34.25,1,4,0
39,1,10,0,0.1,0.5,1,4,0
39,40,0,-50,0.1,-26.25,1,4,0
39,3,-50,-150,0.05,-145,1,4,0
39,34,-10,-20,0.5,-12.25,1,4,0
39,36,-10,-40,0.5,-12.25,1,4,0
39,35,40,10,0.95,18.25,1,4,0
40,1,10,0,0.1,2.25,0,4,0
40,22,0,-20,0.75,-12.5,0,4,0
40,2,50,0,0.9,41.25,0,4,0
40,13,-10,-20,0.9,-12.75,0,4,0
40,14,0,-20,0.05,-15.5,0,4,0
40,15,-20,-50,0.95,-25.25,0,4,0
40,16,50,20,0.95,43.25,0,4,0
40,17,50,20,0.05,26.75,0,4,0
40,18,0,-20,0.25,-14.5,0,4,0
40,19,0,-50,0.9,-13.75,0,4,0
40,20,20,0,0.25,6.5,0,4,0
40,21,-10,-40,0.25,-31.75,0,4,0
40,34,-10,-20,0.5,-15.75,0,4,0
40,35,40,10,0.95,33.25,0,4,0
40,36,-10,-40,0.5,-30.25,0,4,0
40,37,150,50,0.05,72.5,0,4,0
40,38,-10,-40,0.75,-15.25,0,4,0
40,39,40,10,0.5,22.75,0,4,0
40,40,0,-50,0.1,-36.25,0,4,0
40,41,-20,-50,0.05,-38.75,0,4,0
40,3,-50,-150,0.05,-127.5,0,4,0
40,4,20,10,0.5,14.75,0,4,0
40,5,40,10,0.05,13.75,0,4,0
40,6,150,0,0.5,56.25,0,4,0
40,7,50,20,0.5,31.25,0,4,0
40,8,20,0,0.95,17.5,0,4,0
40,9,0,-10,0.1,-7.25,0,4,0
40,10,50,20,0.25,21.5,0,4,0
40,11,50,20,0.75,40.25,0,4,0
40,12,40,10,0.25,16.75,0,4,0
40,50,-20,-50,0.25,-32.75,0,4,0
40,26,10,0,0.9,7.25,0,4,0
40,27,40,10,0.75,28.75,0,4,0
40,28,50,0,0.5,26.25,0,4,0
40,29,20,0,0.05,6.5,0,4,0
40,30,20,10,0.1,12.25,0,4,0
40,31,-10,-20,0.1,-15.75,0,4,0
40,32,0,-10,0.5,-5.25,0,4,0
40,33,0,-20,0.95,-3.5,0,4,0
40,45,-10,-40,0.05,-25.75,0,4,0
40,46,0,-150,0.5,-71.25,0,4,0
40,23,20,10,0.9,16.75,0,4,0
40,24,0,-50,0.5,-28.75,0,4,0
40,25,-20,-50,0.5,-38.75,0,4,0
40,49,20,0,0.75,15.5,0,4,0
40,42,10,0,0.5,5.25,0,4,0
40,43,-20,-50,0.75,-29.75,0,4,0
40,44,50,0,0.1,21.25,0,4,0
40,47,0,-10,0.9,-3.25,0,4,0
40,48,-10,-40,0.95,-16.75,0,4,0
41,43,-20,-50,0.75,-28.25,0,4,1
41,44,50,0,0.1,8.75,0,4,1
41,47,0,-10,0.9,-1.75,0,4,1
41,9,0,-10,0.1,-7.25,0,4,1
41,45,-10,-40,0.05,-36.25,0,4,1
41,46,0,-150,0.5,-108.75,0,4,1
41,8,20,0,0.95,17.5,0,4,1
41,27,40,10,0.75,27.25,0,4,1
41,28,50,0,0.5,21.25,0,4,1
41,29,20,0,0.05,2.5,0,4,1
41,30,20,10,0.1,11.75,0,4,1
41,31,-10,-20,0.1,-18.75,0,4,1
41,48,-10,-40,0.95,-15.25,0,4,1
41,49,20,0,0.75,14.5,0,4,1
41,50,-20,-50,0.25,-43.25,0,4,1
41,22,0,-20,0.75,-8.5,0,4,1
41,23,20,10,0.9,13.25,0,4,1
41,24,0,-50,0.5,-26.25,0,4,1
41,25,-20,-50,0.5,-37.25,0,4,1
41,26,10,0,0.9,8.75,0,4,1
41,42,10,0,0.5,5.25,0,4,1
41,41,-20,-50,0.05,-44.75,0,4,1
41,1,10,0,0.1,2.75,0,4,1
41,2,50,0,0.9,18.75,0,4,1
41,3,-50,-150,0.05,-127.5,0,4,1
41,4,20,10,0.5,15.25,0,4,1
41,5,40,10,0.05,18.25,0,4,1
41,6,150,0,0.5,56.25,0,4,1
41,7,50,20,0.5,34.25,0,4,1
41,21,-10,-40,0.25,-33.25,0,4,1
41,36,-10,-40,0.5,-27.25,0,4,1
41,10,50,20,0.25,26.75,0,4,1
41,11,50,20,0.75,41.75,0,4,1
41,12,40,10,0.25,18.25,0,4,1
41,13,-10,-20,0.9,-11.25,0,4,1
41,14,0,-20,0.05,-16.5,0,4,1
41,15,-20,-50,0.95,-25.25,0,4,1
41,16,50,20,0.95,40.25,0,4,1
41,17,50,20,0.05,26.75,0,4,1
41,18,0,-20,0.25,-15.5,0,4,1
41,19,0,-50,0.9,-28.75,0,4,1
41,20,20,0,0.25,5.5,0,4,1
41,35,40,10,0.95,33.25,0,4,1
41,40,0,-50,0.1,-38.75,0,4,1
41,37,150,50,0.05,67.5,0,4,1
41,38,-10,-40,0.75,-22.75,0,4,1
41,39,40,10,0.5,24.25,0,4,1
41,33,0,-20,0.95,-2.5,0,4,1
41,34,-10,-20,0.5,-15.25,0,4,1
41,32,0,-10,0.5,-5.25,0,4,1
42,1,10,0,0.1,0.75,0,4,0
42,22,0,-20,0.75,-5.5,0,4,0
42,20,20,0,0.25,8.5,0,4,0
42,21,-10,-40,0.25,-28.75,0,4,0
42,14,0,-20,0.05,-18.5,0,4,0
42,15,-20,-50,0.95,-20,0,4,0
42,16,50,20,0.95,43.25,0,4,0
42,17,50,20,0.05,22.25,0,4,0
42,18,0,-20,0.25,-15.5,0,4,0
42,19,0,-50,0.9,-13.75,0,4,0
42,33,0,-20,0.95,-3.5,0,4,0
42,34,-10,-20,0.5,-14.75,0,4,0
42,35,40,10,0.95,33.25,0,4,0
42,36,-10,-40,0.5,-28.75,0,4,0
42,37,150,50,0.05,55,0,4,0
42,38,-10,-40,0.75,-27.25,0,4,0
42,39,40,10,0.5,22.75,0,4,0
42,40,0,-50,0.1,-41.25,0,4,0
42,41,-20,-50,0.05,-48.5,0,4,0
42,2,50,0,0.9,46.25,0,4,0
42,3,-50,-150,0.05,-145,0,4,0
42,4,20,10,0.5,15.25,0,4,0
42,5,40,10,0.05,13.75,0,4,0
42,6,150,0,0.5,56.25,0,4,0
42,7,50,20,0.5,38.75,0,4,0
42,8,20,0,0.95,20,0,4,0
42,9,0,-10,0.1,-8.25,0,4,0
42,10,50,20,0.25,25.25,0,4,0
42,11,50,20,0.75,44.75,0,4,0
42,12,40,10,0.25,18.25,0,4,0
42,13,-10,-20,0.9,-11.25,0,4,0
42,27,40,10,0.75,21.25,0,4,0
42,28,50,0,0.5,18.75,0,4,0
42,29,20,0,0.05,2.5,0,4,0
42,30,20,10,0.1,12.25,0,4,0
42,31,-10,-20,0.1,-18.25,0,4,0
42,32,0,-10,0.5,-5.25,0,4,0
42,44,50,0,0.1,8.75,0,4,0
42,45,-10,-40,0.05,-37.75,0,4,0
42,46,0,-150,0.5,-116.25,0,4,0
42,23,20,10,0.9,15.25,0,4,0
42,24,0,-50,0.5,-38.75,0,4,0
42,25,-20,-50,0.5,-38.75,0,4,0
42,26,10,0,0.9,7.75,0,4,0
42,42,10,0,0.5,4.75,0,4,0
42,43,-20,-50,0.75,-32.75,0,4,0
42,48,-10,-40,0.95,-10,0,4,0
42,49,20,0,0.75,14.5,0,4,0
42,50,-20,-50,0.25,-43.25,0,4,0
42,47,0,-10,0.9,-1.25,0,4,0
43,21,-10,-40,0.25,-30.25,0,2,0
43,41,-20,-50,0.05,-47.75,0,2,0
43,11,50,20,0.75,43.25,0,2,0
43,12,40,10,0.25,18.25,0,2,0
43,13,-10,-20,0.9,-11.25,0,2,0
43,14,0,-20,0.05,-18.5,0,2,0
43,15,-20,-50,0.95,-22.25,0,2,0
43,16,50,20,0.95,47.75,0,2,0
43,17,50,20,0.05,22.25,0,2,0
43,18,0,-20,0.25,-14.5,0,2,0
43,19,0,-50,0.9,-6.25,0,2,0
43,20,20,0,0.25,5.5,0,2,0
43,34,-10,-20,0.5,-14.75,0,2,0
43,35,40,10,0.95,33.25,0,2,0
43,36,-10,-40,0.5,-24.25,0,2,0
43,37,150,50,0.05,57.5,0,2,0
43,38,-10,-40,0.75,-18.25,0,2,0
43,39,40,10,0.5,25.75,0,2,0
43,40,0,-50,0.1,-43.75,0,2,0
43,42,10,0,0.5,5.25,0,2,0
43,43,-20,-50,0.75,-28.25,0,2,0
43,44,50,0,0.1,6.25,0,2,0
43,45,-10,-40,0.05,-37.75,0,2,0
43,46,0,-150,0.5,-71.25,0,2,0
43,47,0,-10,0.9,-1.25,0,2,0
43,48,-10,-40,0.95,-12.25,0,2,0
43,49,20,0,0.75,15.5,0,2,0
43,50,-20,-50,0.25,-41.75,0,2,0
43,10,50,20,0.25,28.25,0,2,0
43,25,-20,-50,0.5,-34.25,0,2,0
43,26,10,0,0.9,9.25,0,2,0
43,27,40,10,0.75,33.25,0,2,0
43,28,50,0,0.5,26.25,0,2,0
43,29,20,0,0.05,1.5,0,2,0
43,30,20,10,0.1,11.25,0,2,0
43,31,-10,-20,0.1,-18.75,0,2,0
43,32,0,-10,0.5,-4.75,0,2,0
43,33,0,-20,0.95,-1.5,0,2,0
43,6,150,0,0.5,78.75,0,2,0
43,22,0,-20,0.75,-5.5,0,2,0
43,23,20,10,0.9,18.75,0,2,0
43,24,0,-50,0.5,-23.75,0,2,0
43,1,10,0,0.1,1.25,0,2,0
43,2,50,0,0.9,43.75,0,2,0
43,3,-50,-150,0.05,-142.5,0,2,0
43,4,20,10,0.5,15.25,0,2,0
43,5,40,10,0.05,15.25,0,2,0
43,7,50,20,0.5,35.75,0,2,0
43,8,20,0,0.95,18.5,0,2,0
43,9,0,-10,0.1,-8.75,0,2,0
44,2,50,0,0.9,50,0,2,0
44,10,50,20,0.25,31.25,0,2,0
44,3,-50,-150,0.05,-132.5,0,2,0
44,4,20,10,0.5,13.25,0,2,0
44,1,10,0,0.1,5.25,0,2,0
44,26,10,0,0.9,8.75,0,2,0
44,27,40,10,0.75,27.25,0,2,0
44,28,50,0,0.5,33.75,0,2,0
44,29,20,0,0.05,10.5,0,2,0
44,5,40,10,0.05,15.25,0,2,0
44,6,150,0,0.5,150,0,2,0
44,7,50,20,0.5,34.25,0,2,0
44,8,20,0,0.95,18.5,0,2,0
44,9,0,-10,0.1,-5.75,0,2,0
44,22,0,-20,0.75,-3.5,0,2,0
44,23,20,10,0.9,17.25,0,2,0
44,24,0,-50,0.5,-13.75,0,2,0
44,25,-20,-50,0.5,-31.25,0,2,0
44,39,40,10,0.5,21.25,0,2,0
44,40,0,-50,0.1,-31.25,0,2,0
44,41,-20,-50,0.05,-38.75,0,2,0
44,42,10,0,0.5,4.75,0,2,0
44,43,-20,-50,0.75,-25.25,0,2,0
44,44,50,0,0.1,11.25,0,2,0
44,45,-10,-40,0.05,-22.75,0,2,0
44,46,0,-150,0.5,-63.75,0,2,0
44,47,0,-10,0.9,-1.75,0,2,0
44,48,-10,-40,0.95,-13.75,0,2,0
44,49,20,0,0.75,15.5,0,2,0
44,11,50,20,0.75,41.75,0,2,0
44,12,40,10,0.25,18.25,0,2,0
44,13,-10,-20,0.9,-17.25,0,2,0
44,14,0,-20,0.05,-14.5,0,2,0
44,15,-20,-50,0.95,-20,0,2,0
44,16,50,20,0.95,46.25,0,2,0
44,17,50,20,0.05,23.75,0,2,0
44,18,0,-20,0.25,-11.5,0,2,0
44,19,0,-50,0.9,-23.75,0,2,0
44,20,20,0,0.25,1,0,2,0
44,21,-10,-40,0.25,-31.75,0,2,0
44,34,-10,-20,0.5,-12.75,0,2,0
44,35,40,10,0.95,36.25,0,2,0
44,36,-10,-40,0.5,-21.25,0,2,0
44,37,150,50,0.05,57.5,0,2,0
44,38,-10,-40,0.75,-24.25,0,2,0
44,30,20,10,0.1,12.75,0,2,0
44,31,-10,-20,0.1,-17.75,0,2,0
44,32,0,-10,0.5,-4.75,0,2,0
44,33,0,-20,0.95,-1.5,0,2,0
44,50,-20,-50,0.25,-34.25,0,2,0
45,1,10,0,0.1,2.25,0,2,1
45,2,50,0,0.9,46.25,0,2,1
45,3,-50,-150,0.05,-142.5,0,2,1
45,5,40,10,0.05,11.5,0,2,1
45,6,150,0,0.5,78.75,0,2,1
45,7,50,20,0.5,38.75,0,2,1
45,8,20,0,0.95,18.5,0,2,1
45,9,0,-10,0.1,-7.75,0,2,1
45,10,50,20,0.25,31.25,0,2,1
45,11,50,20,0.75,40.25,0,2,1
45,12,40,10,0.25,30.25,0,2,1
45,13,-10,-20,0.9,-19.5,0,2,1
45,14,0,-20,0.05,-18.5,0,2,1
45,15,-20,-50,0.95,-20,0,2,1
45,16,50,20,0.95,50,0,2,1
45,17,50,20,0.05,21.5,0,2,1
45,18,0,-20,0.25,-10.5,0,2,1
45,19,0,-50,0.9,-6.25,0,2,1
45,20,20,0,0.25,15.5,0,2,1
45,21,-10,-40,0.25,-31.75,0,2,1
45,22,0,-20,0.75,-4.5,0,2,1
45,23,20,10,0.9,19.25,0,2,1
45,24,0,-50,0.5,-23.75,0,2,1
45,25,-20,-50,0.5,-32.75,0,2,1
45,26,10,0,0.9,8.75,0,2,1
45,27,40,10,0.75,33.25,0,2,1
45,28,50,0,0.5,26.25,0,2,1
45,29,20,0,0.05,1.5,0,2,1
45,30,20,10,0.1,11.25,0,2,1
45,31,-10,-20,0.1,-19.5,0,2,1
45,32,0,-10,0.5,-4.25,0,2,1
45,33,0,-20,0.95,-1.5,0,2,1
45,34,-10,-20,0.5,-12.75,0,2,1
45,35,40,10,0.95,40,0,2,1
45,36,-10,-40,0.5,-28.75,0,2,1
45,37,150,50,0.05,67.5,0,2,1
45,38,-10,-40,0.75,-15.25,0,2,1
45,39,40,10,0.5,27.25,0,2,1
45,40,0,-50,0.1,-41.25,0,2,1
45,41,-20,-50,0.05,-46.25,0,2,1
45,42,10,0,0.5,5.25,0,2,1
45,43,-20,-50,0.75,-26.75,0,2,1
45,44,50,0,0.1,8.75,0,2,1
45,45,-10,-40,0.05,-36.25,0,2,1
45,46,0,-150,0.5,-71.25,0,2,1
45,47,0,-10,0.9,-1.25,0,2,1
45,48,-10,-40,0.95,-12.25,0,2,1
45,49,20,0,0.75,15.5,0,2,1
45,50,-20,-50,0.25,-40.25,0,2,1
46,1,10,0,0.1,2.25,0,6,0
46,2,50,0,0.9,23.75,0,6,0
46,3,-50,-150,0.05,-117.5,0,6,0
46,4,20,10,0.5,13.75,0,6,0
46,5,40,10,0.05,15.25,0,6,0
46,6,150,0,0.5,78.75,0,6,0
46,7,50,20,0.5,35.75,0,6,0
46,8,20,0,0.95,20,0,6,0
46,9,0,-10,0.1,-6.75,0,6,0
46,10,50,20,0.25,29.75,0,6,0
46,11,50,20,0.75,40.25,0,6,0
46,12,40,10,0.25,16.75,0,6,0
46,13,-10,-20,0.9,-12.75,0,6,0
46,14,0,-20,0.05,-17.5,0,6,0
46,15,-20,-50,0.95,-47.75,0,6,0
46,16,50,20,0.95,47.75,0,6,0
46,17,50,20,0.05,23.75,0,6,0
46,18,0,-20,0.25,-14.5,0,6,0
46,19,0,-50,0.9,-3.75,0,6,0
46,20,20,0,0.25,5.5,0,6,0
46,21,-10,-40,0.25,-31.75,0,6,0
46,22,0,-20,0.75,-5.5,0,6,0
46,23,20,10,0.9,17.75,0,6,0
46,24,0,-50,0.5,-33.75,0,6,0
46,25,-20,-50,0.5,-35.75,0,6,0
46,26,10,0,0.9,7.75,0,6,0
46,27,40,10,0.75,27.25,0,6,0
46,28,50,0,0.5,23.75,0,6,0
46,29,20,0,0.05,2.5,0,6,0
46,30,20,10,0.1,12.75,0,6,0
46,31,-10,-20,0.1,-17.75,0,6,0
46,32,0,-10,0.5,-5.25,0,6,0
46,33,0,-20,0.95,-2.5,0,6,0
46,34,-10,-20,0.5,-14.75,0,6,0
46,35,40,10,0.95,34.75,0,6,0
46,36,-10,-40,0.5,-28.75,0,6,0
46,37,150,50,0.05,62.5,0,6,0
46,38,-10,-40,0.75,-30.25,0,6,0
46,39,40,10,0.5,19.75,0,6,0
46,40,0,-50,0.1,-43.75,0,6,0
46,41,-20,-50,0.05,-46.25,0,6,0
46,42,10,0,0.5,4.75,0,6,0
46,43,-20,-50,0.75,-29.75,0,6,0
46,44,50,0,0.1,8.75,0,6,0
46,45,-10,-40,0.05,-36.25,0,6,0
46,46,0,-150,0.5,-71.25,0,6,0
46,47,0,-10,0.9,-2.25,0,6,0
46,48,-10,-40,0.95,-12.25,0,6,0
46,49,20,0,0.75,12.5,0,6,0
46,50,-20,-50,0.25,-40.25,0,6,0
47,1,10,0,0.1,1.25,0,8,0
47,2,50,0,0.9,46.25,0,8,0
47,3,-50,-150,0.05,-142.5,0,8,0
47,4,20,10,0.5,14.75,0,8,0
47,5,40,10,0.05,11.5,0,8,0
47,6,150,0,0.5,71.25,0,8,0
47,7,50,20,0.5,34.25,0,8,0
47,8,20,0,0.95,20,0,8,0
47,9,0,-10,0.1,-8.75,0,8,0
47,10,50,20,0.25,26.75,0,8,0
47,11,50,20,0.75,40.25,0,8,0
47,12,40,10,0.25,15.25,0,8,0
47,13,-10,-20,0.9,-11.75,0,8,0
47,14,0,-20,0.05,-18.5,0,8,0
47,15,-20,-50,0.95,-22.25,0,8,0
47,16,50,20,0.95,44.75,0,8,0
47,17,50,20,0.05,23.75,0,8,0
47,18,0,-20,0.25,-5.5,0,8,0
47,19,0,-50,0.9,-6.25,0,8,0
47,20,20,0,0.25,5.5,0,8,0
47,21,-10,-40,0.25,-30.25,0,8,0
47,22,0,-20,0.75,-14.5,0,8,0
47,23,20,10,0.9,18.25,0,8,0
47,24,0,-50,0.5,-26.25,0,8,0
47,25,-20,-50,0.5,-35.75,0,8,0
47,26,10,0,0.9,8.75,0,8,0
47,27,40,10,0.75,34.75,0,8,0
47,28,50,0,0.5,23.75,0,8,0
47,29,20,0,0.05,1.5,0,8,0
47,30,20,10,0.1,11.75,0,8,0
47,31,-10,-20,0.1,-18.75,0,8,0
47,32,0,-10,0.5,-5.25,0,8,0
47,33,0,-20,0.95,-1.5,0,8,0
47,34,-10,-20,0.5,-15.25,0,8,0
47,35,40,10,0.95,36.25,0,8,0
47,36,-10,-40,0.5,-25.75,0,8,0
47,37,150,50,0.05,57.5,0,8,0
47,38,-10,-40,0.75,-13.75,0,8,0
47,39,40,10,0.5,24.25,0,8,0
47,40,0,-50,0.1,-46.25,0,8,0
47,41,-20,-50,0.05,-47.75,0,8,0
47,42,10,0,0.5,4.75,0,8,0
47,43,-20,-50,0.75,-29.75,0,8,0
47,44,50,0,0.1,6.25,0,8,0
47,45,-10,-40,0.05,-36.25,0,8,0
47,46,0,-150,0.5,-78.75,0,8,0
47,47,0,-10,0.9,-1.25,0,8,0
47,48,-10,-40,0.95,-15.25,0,8,0
47,49,20,0,0.75,14.5,0,8,0
47,50,-20,-50,0.25,-40.25,0,8,0
48,1,10,0,0.1,1.25,0,2,0
48,2,50,0,0.9,8.75,0,2,0
48,3,-50,-150,0.05,-132.5,0,2,0
48,4,20,10,0.5,15.25,0,2,0
48,5,40,10,0.05,13.75,0,2,0
48,6,150,0,0.5,18.75,0,2,0
48,7,50,20,0.5,23.75,0,2,0
48,8,20,0,0.95,18.5,0,2,0
48,9,0,-10,0.1,-8.25,0,2,0
48,10,50,20,0.25,28.25,0,2,0
48,11,50,20,0.75,28.25,0,2,0
48,12,40,10,0.25,18.25,0,2,0
48,13,-10,-20,0.9,-18.75,0,2,0
48,14,0,-20,0.05,-18.5,0,2,0
48,15,-20,-50,0.95,-20,0,2,0
48,16,50,20,0.95,50,0,2,0
48,17,50,20,0.05,22.25,0,2,0
48,18,0,-20,0.25,-14.5,0,2,0
48,19,0,-50,0.9,-43.75,0,2,0
48,20,20,0,0.25,5.5,0,2,0
48,21,-10,-40,0.25,-31.75,0,2,0
48,22,0,-20,0.75,-14.5,0,2,0
48,23,20,10,0.9,11.25,0,2,0
48,24,0,-50,0.5,-23.75,0,2,0
48,25,-20,-50,0.5,-34.25,0,2,0
48,26,10,0,0.9,1.25,0,2,0
48,27,40,10,0.75,18.25,0,2,0
48,28,50,0,0.5,18.75,0,2,0
48,29,20,0,0.05,1.5,0,2,0
48,30,20,10,0.1,11.25,0,2,0
48,31,-10,-20,0.1,-18.75,0,2,0
48,32,0,-10,0.5,-4.75,0,2,0
48,33,0,-20,0.95,-18.5,0,2,0
48,34,-10,-20,0.5,-14.75,0,2,0
48,35,40,10,0.95,12.25,0,2,0
48,36,-10,-40,0.5,-24.25,0,2,0
48,37,150,50,0.05,57.5,0,2,0
48,38,-10,-40,0.75,-31.75,0,2,0
48,39,40,10,0.5,25.75,0,2,0
48,40,0,-50,0.1,-43.75,0,2,0
48,41,-20,-50,0.05,-47.75,0,2,0
48,42,10,0,0.5,5.25,0,2,0
48,43,-20,-50,0.75,-41.75,0,2,0
48,44,50,0,0.1,11.25,0,2,0
48,45,-10,-40,0.05,-37.75,0,2,0
48,46,0,-150,0.5,0,0,2,0
48,47,0,-10,0.9,-8.75,0,2,0
48,48,-10,-40,0.95,-37.75,0,2,0
48,49,20,0,0.75,5.5,0,2,0
48,50,-20,-50,0.25,-41.75,0,2,0
49,1,10,0,0.1,4.75,1,4,0
49,2,50,0,0.9,38.75,1,4,0
49,3,-50,-150,0.05,-117.5,1,4,0
49,4,20,10,0.5,14.75,1,4,0
49,5,40,10,0.05,21.25,1,4,0
49,6,150,0,0.5,63.75,1,4,0
49,7,50,20,0.5,31.25,1,4,0
49,8,20,0,0.95,18.5,1,4,0
49,9,0,-10,0.1,-3.75,1,4,0
49,10,50,20,0.25,34.25,1,4,0
49,11,50,20,0.75,40.25,1,4,0
49,12,40,10,0.25,25.75,1,4,0
49,13,-10,-20,0.9,-14.25,1,4,0
49,14,0,-20,0.05,-13.5,1,4,0
49,15,-20,-50,0.95,-25.25,1,4,0
49,16,50,20,0.95,40.25,1,4,0
49,17,50,20,0.05,31.25,1,4,0
49,18,0,-20,0.25,-11.5,1,4,0
49,19,0,-50,0.9,-8.75,1,4,0
49,20,20,0,0.25,8.5,1,4,0
49,21,-10,-40,0.25,-27.25,1,4,0
49,22,0,-20,0.75,-8.5,1,4,0
49,23,20,10,0.9,16.75,1,4,0
49,24,0,-50,0.5,-31.25,1,4,0
49,25,-20,-50,0.5,-35.75,1,4,0
49,26,10,0,0.9,7.75,1,4,0
49,27,40,10,0.75,25.75,1,4,0
49,28,50,0,0.5,21.25,1,4,0
49,29,20,0,0.05,5.5,1,4,0
49,30,20,10,0.1,14.25,1,4,0
49,31,-10,-20,0.1,-15.25,1,4,0
49,32,0,-10,0.5,-5.75,1,4,0
49,33,0,-20,0.95,-4.5,1,4,0
49,34,-10,-20,0.5,-15.25,1,4,0
49,35,40,10,0.95,30.25,1,4,0
49,36,-10,-40,0.5,-25.75,1,4,0
49,37,150,50,0.05,62.5,1,4,0
49,38,-10,-40,0.75,-22.75,1,4,0
49,39,40,10,0.5,24.25,1,4,0
49,40,0,-50,0.1,-28.75,1,4,0
49,41,-20,-50,0.05,-40.25,1,4,0
49,42,10,0,0.5,5.25,1,4,0
49,43,-20,-50,0.75,-40.25,1,4,0
49,44,50,0,0.1,13.75,1,4,0
49,45,-10,-40,0.05,-30.25,1,4,0
49,46,0,-150,0.5,-108.75,1,4,0
49,47,0,-10,0.9,-4.75,1,4,0
49,48,-10,-40,0.95,-19.75,1,4,0
49,49,20,0,0.75,10.5,1,4,0
49,50,-20,-50,0.25,-40.25,1,4,0
51,1,10,0,0.1,0.75,0,4,0
51,2,50,0,0.9,36.25,0,4,0
51,3,-50,-150,0.05,-142.5,0,4,0
51,4,20,10,0.5,14.75,0,4,0
51,5,40,10,0.05,13.75,0,4,0
51,6,150,0,0.5,78.75,0,4,0
51,7,50,20,0.5,35.75,0,4,0
51,8,20,0,0.95,20,0,4,0
51,9,0,-10,0.1,-8.25,0,4,0
51,10,50,20,0.25,28.25,0,4,0
51,11,50,20,0.75,43.25,0,4,0
51,12,40,10,0.25,18.25,0,4,0
51,13,-10,-20,0.9,-11.75,0,4,0
51,14,0,-20,0.05,-17.5,0,4,0
51,15,-20,-50,0.95,-22.25,0,4,0
51,16,50,20,0.95,46.25,0,4,0
51,17,50,20,0.05,26.75,0,4,0
51,18,0,-20,0.25,-14.5,0,4,0
51,19,0,-50,0.9,-46.25,0,4,0
51,20,20,0,0.25,5.5,0,4,0
51,21,-10,-40,0.25,-33.25,0,4,0
51,22,0,-20,0.75,-6.5,0,4,0
51,23,20,10,0.9,16.75,0,4,0
51,24,0,-50,0.5,-36.25,0,4,0
51,25,-20,-50,0.5,-37.25,0,4,0
51,26,10,0,0.9,8.75,0,4,0
51,27,40,10,0.75,30.25,0,4,0
51,28,50,0,0.5,21.25,0,4,0
